hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,is_corrected
976b4ce7c95e1cd394112ce7762ed040f18a141e56a52ef9d3e5775ed9e98e1e,2021/04/02,PR,,Hospital Industrial C.F.S.E,Paseo Dr. Jose Celso Barbosa,San Juan,00935,Short Term,,false,271,48,48,13.7,13.7,0,0,0,0,48,5,5,-999999,-999999,0,0,0,0,0,1897,336,336,96,96,0,0,0,0,336,35,35,11,11,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,,,7,7,7,7,,,,,,,false
400007,2021/04/09,PR,400007,RYDER MEMORIAL HOSPITAL INC,355 AVE FONT MARTELO,HUMACAO,00791,Short Term,72069,true,167,133,133,53.9,50,5.7,5.1,-999999,-999999,167,14,8,9.3,6.4,-999999,-999999,0,0,0,1169,931,931,377,350,40,36,7,6,1169,98,56,65,45,5,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16,0,-999999,-999999,4,-999999,4,0,0,-999999,0,102,0,0,0,0,0,0,0,0,0,0,0,349,0,,[C400007-A],7,7,7,7,,,,,,,false
df2363988746840134806aa7b2accf9c89259601776986d49f0c579f6d84532e,2021/04/09,PR,,Hospital San Antonio,"#18 Norte, Calle Dr",Mayagüez,00680,Short Term,,false,75,32.4,32.4,17,8,0,0,-999999,-999999,56.4,12,4,-999999,-999999,0,0,0,0,0,525,227,227,119,56,0,0,11,6,395,84,28,11,4,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,-999999,202,0,,,7,7,7,7,,,,,,,false
400109,2021/04/02,PR,400109,HIMA SAN PABLO BAYAMON,70 CALLE SANTA CRUZ,BAYAMON,00961,Short Term,72021,true,436,292.7,292.7,170.4,162.1,19.1,18.1,-999999,-999999,342.7,69.3,46,27.1,25,7.7,7.9,-999999,0,0,3052,2049,2049,1193,1135,134,127,26,18,2399,485,322,190,175,54,55,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,20,0,0,-999999,5,6,4,4,0,0,-999999,87,4,0,0,0,-999999,-999999,-999999,0,0,0,7,702,-999999,POINT (-66.149674 18.397664),[C400109-A],7,7,7,7,,,,,,,false
400123,2021/04/02,PR,400123,HOSPITAL PEREA,15 DR BASORA STREET,MAYAGUEZ,00681,Short Term,72097,true,153,146,146,71.6,70.9,-999999,-999999,-999999,-999999,152.4,21,13.9,7,6.9,-999999,0,0,0,0,1071,1022,1022,501,496,21,21,4,4,1067,147,97,49,48,7,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0,-999999,0,-999999,0,-999999,0,0,0,-999999,21,0,0,0,0,0,0,0,0,0,0,0,424,0,,[C400123-A],7,7,7,7,,,,,,,false
400004,2021/04/02,PR,400004,"ASOCIACION HOSPITAL DEL MAESTRO, INC",SERGIO CUEVAS BUSTAMANTE STREET 550,SAN JUAN,00936,Short Term,72127,true,255,62.4,62.4,22.1,20.9,-999999,-999999,0,0,69.4,9,9,-999999,-999999,-999999,-999999,0,0,0,1785,437,437,155,146,14,14,0,0,486,63,63,25,25,11,11,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,0,-999999,0,-999999,-999999,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,207,0,,[C400004-A],7,7,7,7,,,,,,,false
400018,2021/04/16,PR,400018,MENNONITE GENERAL HOSPITAL INC,CALLE JOSE C VASQUEZ BO. CAONILLAS,AIBONITO,00705,Short Term,72009,true,150,93.7,93.7,63.6,59.6,12,11.6,0,0,115,5.4,5.4,4,4,4,-999999,0,0,0,1050,656,656,445,417,84,81,0,0,805,38,38,28,28,28,16,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0,0,-999999,4,0,-999999,0,0,0,0,236,4,0,0,0,-999999,0,0,0,0,-999999,0,645,0,,[C400018-A],7,7,7,7,,,,,,,false
400112,2021/04/09,PR,400112,"HOSPITAL UPR, DR  FEDERICO TRILLA",CARR 3 KM 8  3 AVE 65TH INFANTERIA       BOX 6021,CAROLINA,00984,Short Term,72031,true,366,281.6,248.4,223.9,209.4,19.7,19.1,0,0,282.9,22.9,12.6,14,12.1,0,0,0,0,0,2562,1971,1739,1567,1466,138,134,0,0,1980,160,88,98,85,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,64,48,116,164,110,157,160,0,0,122,3194,140,344,300,424,493,460,377,656,0,0,1256,0,,"[C400112-B, C400112-A]",7,7,7,7,0,96,4,416,0,0,true
400005,2021/04/09,PR,400005,HIMA SAN PABLO HUMACAO,CALLE FONT MARTELO #3,HUMACAO,00791,Short Term,72069,true,105,34,34,23.6,23.6,0,0,0,0,48,6,6,4.3,4.3,0,0,0,0,0,735,238,238,165,165,0,0,0,0,336,42,42,30,30,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,,[C400005-A],7,7,7,7,,,,,,,false
400115,2021/04/02,PR,400115,CENTRO MEDICO WILMA N VAZQUEZ,CARR. 2 KM 39.5    ROAD NUMBER 2 BO ALGARROBO,VEGA BAJA,00693,Short Term,72145,true,181,119.9,119.9,54,50.6,5.7,5.7,0,0,140.9,5.9,5.9,5.7,5.7,-999999,-999999,0,0,0,1267,839,839,378,354,40,40,0,0,986,41,41,40,40,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,-999999,-999999,0,-999999,0,0,0,207,5,0,0,0,-999999,-999999,0,-999999,0,0,0,588,0,,[C400115-A],7,7,7,7,,,,,,,false
403301,2021/04/09,PR,403301,UNIVERSITY PEDIATRIC HOSPITAL,PUERTO RICO MEDICAL CENTER IN RIO PIEDRAS,SAN JUAN,00935,Childrens Hospitals,72127,true,215,0,0,98.3,0,0,0,-999999,-999999,120.7,51.7,0,45.6,0,0,0,0,0,0,1505,0,0,688,0,0,0,19,16,845,362,0,319,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,-999999,6,0,0,0,0,0,0,0,0,0,0,-999999,139,0,,[C403301-A],7,7,7,7,,,,,,,false
400004,2021/04/16,PR,400004,"ASOCIACION HOSPITAL DEL MAESTRO, INC",SERGIO CUEVAS BUSTAMANTE STREET 550,SAN JUAN,00936,Short Term,72127,true,255,69.1,69.1,37.3,33.7,6.9,6.9,0,0,78.1,8.9,8.9,-999999,-999999,-999999,-999999,0,0,0,1785,484,484,261,236,48,48,0,0,547,62,62,26,26,6,6,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,-999999,-999999,0,0,0,-999999,-999999,0,0,12,0,0,0,0,0,0,0,0,0,0,0,209,0,,[C400004-A],7,7,7,7,,,,,,,false
400118,2021/04/16,PR,400118,"DOCTORS' CENTER HOSPITAL, INC","MARGINAL CARRETERA NO 2, KM 47 7",MANATI,00674,Short Term,72091,true,270,228,228,198.7,183.4,21,19.9,-999999,-999999,259.6,13,13,9.6,9.6,-999999,-999999,-999999,0,0,1890,1596,1596,1391,1284,147,139,-999999,-999999,1817,91,91,67,67,13,13,13,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,0,0,-999999,-999999,0,0,5,-999999,0,0,17,8,0,-999999,0,0,-999999,-999999,-999999,-999999,0,0,676,-999999,,[C400118-A],7,7,7,7,,,,,,,false
400132,2021/04/02,PR,400132,DOCTOR CENTER HOSPITAL SAN FERNANDO DE LA CAROLINA,EDIF JESUS T PINEIRO AVE FERNANDEZ JUNCOS BO PUEBL,CAROLINA,00979,Short Term,72127,true,109,98.7,98.7,94.3,90.1,6,4.9,-999999,0,105.9,6.6,6.6,6,6,-999999,-999999,0,0,0,763,691,691,660,631,42,34,-999999,0,741,46,46,42,42,17,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,519,0,,[C400132-A],7,7,7,7,,,,,,,false
400001,2021/04/16,PR,400001,PRESBYTERIAN COMMUNITY HOSP,1451 ASHFORD AVENUE,SAN JUAN,00907,Short Term,72127,true,207,129.6,129.6,100.6,100.6,-999999,-999999,0,0,137.6,25.4,6,14.9,6,0,0,0,0,0,1449,907,907,704,704,19,17,0,0,963,178,42,104,42,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,-999999,-999999,0,-999999,0,0,0,0,5,-999999,0,0,-999999,-999999,0,0,0,0,0,0,393,0,,[C400001-A],7,7,7,7,,,,,,,false
400003,2021/04/02,PR,400003,HOSPITAL METROPOLITANO DR PILA,2435 LAS AMERICAS AVE,PONCE,00733,Short Term,72113,true,183,98.9,98.9,44.1,44.1,-999999,-999999,0,0,106.9,13,8,6,6,-999999,-999999,-999999,0,0,1281,692,692,309,309,-999999,-999999,0,0,748,91,56,42,42,-999999,-999999,5,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,407,-999999,,[C400003-A],7,7,7,7,,,,,,,false
400012,2021/04/16,PR,400012,HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ,BO. MONACILLOS CARR 22 CENTRO MEDICO DE PUERTO RIC,SAN JUAN,00935,Short Term,72127,true,140,65.4,65.4,30.6,30.6,0,0,0,0,65.4,4.4,4.4,-999999,-999999,0,0,0,0,0,980,458,458,214,214,0,0,0,0,458,31,31,9,9,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"[C400012-B, C400012-A]",7,7,7,7,,,,,,,false
400109,2021/04/16,PR,400109,HIMA SAN PABLO BAYAMON,70 CALLE SANTA CRUZ,BAYAMON,00961,Short Term,72021,true,436,293.3,293.3,197.4,186.6,32.1,31.7,-999999,0,343.3,68.9,46,38.6,33.3,12.9,12.9,-999999,0,-999999,3052,2053,2053,1382,1306,225,222,4,0,2403,482,322,270,233,90,90,8,0,-999999,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,25,0,-999999,-999999,10,4,4,4,0,0,0,75,4,0,0,-999999,-999999,-999999,0,0,0,0,0,590,0,POINT (-66.149674 18.397664),[C400109-A],7,7,7,7,,,,,,,false
400006,2021/04/16,PR,400006,DOCTORS' CENTER HOSPITAL SAN JUAN,PDA. 20 C/ SAN RAFAEL # 1395,FERNANDEZ JUNCOS,00909,Short Term,72127,true,154,102.9,102.9,84.1,81.9,18,17.9,0,0,115,6,6,-999999,-999999,-999999,-999999,-999999,0,-999999,1078,720,720,589,573,126,125,0,0,805,42,42,23,23,10,7,9,0,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,0,0,-999999,0,0,51,9,0,0,-999999,-999999,-999999,-999999,4,-999999,0,0,407,-999999,,[C400006-A],7,7,7,7,,,,,,,false
400106,2021/04/02,PR,400106,METROPOLITAN HOSPITAL,CARRETERA 21 1785 URB LAS LOMAS,SAN JUAN,00915,Short Term,72127,true,180,106.3,106.3,42.4,38,-999999,-999999,-999999,-999999,136.4,4.9,4.9,-999999,-999999,0,0,0,0,0,1260,744,744,297,266,15,9,5,-999999,955,34,34,21,21,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,-999999,0,0,0,0,0,57,4,0,0,0,0,-999999,0,0,-999999,-999999,-999999,418,0,,[C400106-A],7,7,7,7,,,,,,,false
400105,2021/04/02,PR,400105,HOSPITAL UNIVERSITARIO DR RUIZ ARNAU,LAUREL AVE SANTA JUANITA #100,BAYAMON,00956,Short Term,72021,true,415,113,113,31,31,-999999,-999999,0,0,113,7.1,7.1,4.3,4.3,-999999,0,0,0,0,2905,791,791,217,217,18,18,0,0,791,50,50,30,30,8,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,-999999,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,301,0,,[C400105-A],7,7,7,7,,,,,,,false
400110,2021/04/16,PR,400110,HOSPITAL METROPOLITANO DR TITO MATTEI,ROAD 128 KM 1.0,YAUCO,00698,Short Term,72153,true,186,66,66,41.9,40.7,-999999,-999999,0,0,72,11,11,4.1,4.1,0,0,0,0,0,1302,462,462,293,285,14,14,0,0,504,77,77,29,29,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,0,-999999,0,0,0,0,-999999,0,0,44,0,0,0,0,0,0,0,0,0,0,0,337,0,,[C400110-A],7,7,7,7,,,,,,,false
400118,2021/04/02,PR,400118,"DOCTORS' CENTER HOSPITAL, INC","MARGINAL CARRETERA NO 2, KM 47 7",MANATI,00674,Short Term,72091,true,270,223.4,223.4,194,187.7,14.3,13.4,0,0,248.7,12.9,12.9,11.3,11.3,-999999,0,-999999,0,0,1890,1564,1564,1358,1314,100,94,0,0,1741,90,90,79,79,6,0,14,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,0,-999999,4,-999999,-999999,0,0,0,0,0,19,10,0,0,0,-999999,4,-999999,-999999,-999999,0,0,809,0,,[C400118-A],7,7,7,7,,,,,,,false
400102,2021/04/09,PR,400102,DOCTORS CENTER HOSPITAL BAYAMON,9 J STREET EXT HERMANAS DAVILA,BAYAMON,00959,Short Term,72021,true,146,146,146,117.7,117.7,13.1,11.9,0,0,146,5.9,5.9,5.9,5.9,0,0,-999999,0,-999999,1022,1022,1022,824,824,92,83,0,0,1022,41,41,41,41,0,0,11,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,0,-999999,-999999,-999999,-999999,-999999,0,-999999,0,0,30,6,0,0,-999999,-999999,0,-999999,-999999,-999999,0,0,430,-999999,,[C400102-A],7,7,7,7,,,,,,,false
400013,2021/04/16,PR,400013,HOSPITAL MENONITA DE CAYEY,BO. RINCON SECTOR LAS LOMAS  KM.3.1 CARR 14,CAYEY,00737,Short Term,72035,true,262,205,205,156.9,152.6,10.4,10.4,0,0,225.1,22.9,7.7,12.4,6.6,-999999,0,-999999,0,0,1834,1435,1435,1098,1068,73,73,0,0,1576,160,54,87,46,7,0,16,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,0,0,-999999,-999999,-999999,-999999,0,-999999,0,0,269,0,0,0,0,0,0,0,0,0,0,0,755,5,,[C400013-A],7,7,7,7,,,,,,,false
400126,2021/04/02,PR,400126,HOSPITAL METROPOLITANO SAN GERMAN,CALLE JAVILLA  #8 AL COSTADO PARQUE DE BOMBAS,SAN GERMAN,00683,Short Term,72125,true,82,58.4,58.4,46.4,45,-999999,0,0,0,70.4,6,6,5.1,5.1,0,0,0,0,0,574,409,409,325,315,-999999,0,0,0,493,42,42,36,36,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,147,-999999,0,0,-999999,-999999,0,0,0,0,0,0,499,0,,[C400126-A],7,7,7,7,,,,,,,false
400114,2021/04/09,PR,400114,MANATI MEDICAL CENTER DR OTERO LOPEZ,CALLE HERNANDEZ CARRION URB ATENAS,MANATI,00674,Short Term,72091,true,301,225.7,225.7,171.6,137.9,17.7,17.7,-999999,-999999,281.3,17.9,12.1,15.4,9.7,-999999,-999999,-999999,0,0,2107,1580,1580,1201,965,124,124,4,-999999,1969,125,85,108,68,10,10,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,-999999,-999999,0,0,-999999,-999999,0,0,77,11,-999999,-999999,0,-999999,-999999,-999999,0,0,0,-999999,803,0,,[C400114-A],7,7,7,7,,,,,,,false
400005,2021/04/02,PR,400005,HIMA SAN PABLO HUMACAO,CALLE FONT MARTELO #3,HUMACAO,00791,Short Term,72069,true,105,34,34,13.7,13.3,0,0,0,0,48,6,6,-999999,-999999,0,0,-999999,-999999,0,735,238,238,96,93,0,0,0,0,336,42,42,24,24,0,0,4,4,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,-999999,,[C400005-A],7,7,7,7,,,,,,,false
400135,2021/04/09,PR,400135,HOSPITAL DEL CENTRO COMPRENSIVO DE CANCER,PR 21 INT PR 18 BO MONACILLOS URBANO,SAN JUAN,00927,Short Term,72127,true,96,26.1,26.1,7.1,7.1,0,0,0,0,26.1,5,5,-999999,-999999,0,0,0,0,0,672,183,183,50,50,0,0,0,0,183,35,35,6,6,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,,[C400135-A],7,7,7,7,,,,,,,false
400110,2021/04/09,PR,400110,HOSPITAL METROPOLITANO DR TITO MATTEI,ROAD 128 KM 1.0,YAUCO,00698,Short Term,72153,true,186,66,66,41.4,41,-999999,-999999,0,0,72,11,11,5.1,5.1,0,0,0,0,0,1302,462,462,290,287,-999999,-999999,0,0,504,77,77,36,36,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,0,0,-999999,0,0,77,0,0,0,0,0,0,0,0,0,0,0,328,0,,[C400110-A],7,7,7,7,,,,,,,false
400014,2021/04/16,PR,400014,BELLA VISTA HOSPITAL,CARR 349 KM 2 7 CERRO LAS MESAS,MAYAGUEZ,00681,Short Term,72097,true,224,144.1,144.1,52.3,50.1,-999999,-999999,0,0,158.1,9.4,9.4,5.1,5.1,-999999,-999999,0,0,0,1568,1009,1009,366,351,24,22,0,0,1107,66,66,36,36,-999999,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,-999999,0,-999999,-999999,0,0,0,57,-999999,0,0,0,0,-999999,-999999,0,0,0,0,255,0,,[C400014-A],7,7,7,7,,,,,,,false
400012,2021/04/09,PR,400012,HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ,BO. MONACILLOS CARR 22 CENTRO MEDICO DE PUERTO RIC,SAN JUAN,00935,Short Term,72127,true,140,59.7,59.7,26.4,26.4,0,0,0,0,59.7,4.4,4.4,-999999,-999999,0,0,0,0,0,980,418,418,185,185,0,0,0,0,418,31,31,10,10,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"[C400012-B, C400012-A]",7,7,7,7,,,,,,,false
400103,2021/04/09,PR,400103,MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES,CARR 2 BO SABALOS,MAYAGUEZ,00682,Short Term,72097,true,391,182.4,182.4,166.3,161.9,12,6.1,-999999,0,198.4,39,31,20.9,15.3,-999999,0,-999999,0,-999999,2737,1277,1277,1164,1133,84,43,-999999,0,1389,273,217,146,107,11,0,4,0,-999999,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,26,19,0,-999999,4,4,-999999,-999999,-999999,-999999,0,-999999,398,-999999,,[C400103-A],7,7,7,7,,,,,,,false
df2363988746840134806aa7b2accf9c89259601776986d49f0c579f6d84532e,2021/04/02,PR,,Hospital San Antonio,"#18 Norte, Calle Dr",Mayagüez,00680,Short Term,,false,75,36.1,36.1,15,9.1,0,0,-999999,0,57,12.1,4,-999999,-999999,0,0,0,0,0,525,253,253,105,64,0,0,-999999,0,399,85,28,6,-999999,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,-999999,213,0,,,7,7,7,7,,,,,,,false
400102,2021/04/16,PR,400102,DOCTORS CENTER HOSPITAL BAYAMON,9 J STREET EXT HERMANAS DAVILA,BAYAMON,00959,Short Term,72021,true,146,146,146,130.7,130.7,23.1,20.9,-999999,-999999,146,6,6,5.7,5.7,-999999,-999999,0,0,0,1022,1022,1022,915,915,162,146,6,6,1022,42,42,40,40,4,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,18,0,-999999,-999999,7,6,-999999,-999999,0,0,-999999,36,11,0,-999999,0,-999999,-999999,0,-999999,-999999,0,0,409,0,,[C400102-A],7,7,7,7,,,,,,,false
400110,2021/04/02,PR,400110,HOSPITAL METROPOLITANO DR TITO MATTEI,ROAD 128 KM 1.0,YAUCO,00698,Short Term,72153,true,186,66,66,38.4,37.1,-999999,-999999,0,0,72,10.7,10.7,7,7,0,0,0,0,0,1302,462,462,269,260,6,5,0,0,504,75,75,49,49,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,-999999,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,301,0,,[C400110-A],7,7,7,7,,,,,,,false
400106,2021/04/09,PR,400106,METROPOLITAN HOSPITAL,CARRETERA 21 1785 URB LAS LOMAS,SAN JUAN,00915,Short Term,72127,true,180,107.9,107.9,51,44,5,4.3,-999999,-999999,138,5,5,-999999,-999999,0,0,0,0,0,1260,755,755,357,308,35,30,8,4,966,35,35,27,27,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,0,0,0,-999999,-999999,-999999,0,-999999,-999999,63,-999999,0,0,0,0,0,-999999,0,0,0,-999999,467,0,,[C400106-A],7,7,7,7,,,,,,,false
